sin_cambio,urbanizacion,ganancia_veg,mean,count,sum,perdida_veg,5,4,zona,urbanizacion_pct,perdida_veg_pct,ganancia_veg_pct,urbanizacion_ha,perdida_veg_ha,ganancia_veg_ha
233,1.0,14.0,0.18072289156626506,249,45.0,1.0,,,13106131002009,0.40160642570281124,0.40160642570281124,5.622489959839357,0.01,0.01,0.14
147,3.0,7.0,0.1875,160,30.0,3.0,,,13106101005007,1.875,1.875,4.375,0.03,0.03,0.07
167,,22.0,0.36649214659685864,191,70.0,2.0,,,13106131002001,,1.0471204188481675,11.518324607329843,,0.02,0.22
99,9.0,,0.13513513513513514,111,15.0,3.0,,,13106111002008,8.108108108108109,2.7027027027027026,,0.09,0.03,
144,3.0,7.0,0.225,160,36.0,6.0,,,13106101002013,1.875,3.75,4.375,0.03,0.06,0.07
234,2.0,1.0,0.11646586345381527,249,29.0,12.0,,,13106131002010,0.8032128514056225,4.819277108433735,0.40160642570281124,0.02,0.12,0.01
187,,12.0,0.18090452261306533,199,36.0,,,,13106101003005,,,6.030150753768845,,,0.12
229,,,0.0,229,0.0,,,,13106131003028,,,,,,
353,2.0,12.0,0.15384615384615385,377,58.0,10.0,,,13106131002011,0.5305039787798409,2.6525198938992043,3.183023872679045,0.02,0.1,0.12
35,,2.0,0.34146341463414637,41,14.0,4.0,,,13106101002012,,9.75609756097561,4.878048780487805,,0.04,0.02
111,,1.0,0.15833333333333333,120,19.0,8.0,,,13106111002009,,6.666666666666667,0.8333333333333334,,0.08,0.01
38,,1.0,0.07692307692307693,39,3.0,,,,13106101002011,,,2.5641025641025643,,,0.01
221,24.0,7.0,0.4883720930232558,301,147.0,47.0,,2.0,13106101003003,8.02675585284281,15.719063545150501,2.3411371237458196,0.24,0.47000000000000003,0.07
40,,,0.0,40,0.0,,,,13106101002010,,,,,,
123,,26.0,0.5333333333333333,150,80.0,1.0,,,13106101002005,,0.6666666666666666,17.333333333333332,,0.01,0.26
48,,1.0,0.061224489795918366,49,3.0,,,,13106131002012,,,2.0408163265306123,,,0.01
38,,2.0,0.15,40,6.0,,,,13106101002009,,,5.0,,,0.02
109,2.0,1.0,0.09565217391304348,115,11.0,3.0,,,13106131002015,1.7391304347826086,2.608695652173913,0.8695652173913043,0.02,0.03,0.01
324,27.0,5.0,0.15426997245179064,363,56.0,7.0,,,13106131003014,7.43801652892562,1.9283746556473829,1.3774104683195592,0.27,0.07,0.05
176,8.0,11.0,0.3459715639810427,211,73.0,16.0,,,13106101002006,3.7914691943127963,7.5829383886255926,5.213270142180095,0.08,0.16,0.11
154,,1.0,0.01935483870967742,155,3.0,,,,13106131002016,,,0.6451612903225806,,,0.01
49,,,0.0,49,0.0,,,,13106101003004,,,,,,
157,5.0,6.0,0.4271356783919598,199,85.0,31.0,,,13106101003002,2.512562814070352,15.577889447236181,3.0150753768844223,0.05,0.31,0.06
95,,,0.13725490196078433,102,14.0,7.0,,,13106101002003,,6.862745098039215,,,0.07,
222,12.0,40.0,0.5454545454545454,286,156.0,12.0,,,13106101003001,4.195804195804196,4.195804195804196,13.986013986013987,0.12,0.12,0.4
197,3.0,78.0,0.872791519434629,283,247.0,5.0,,,13106101003007,1.0600706713780919,1.7667844522968197,27.56183745583039,0.03,0.05,0.78
209,,4.0,0.09216589861751152,217,20.0,4.0,,,13106131003027,,1.8433179723502304,1.8433179723502304,,0.04,0.04
66,,,0.0,66,0.0,,,,13106101002002,,,,,,
171,9.0,1.0,0.11827956989247312,186,22.0,5.0,,,13106131002013,4.838709677419355,2.6881720430107525,0.5376344086021505,0.09,0.05,0.01
168,2.0,3.0,0.14917127071823205,181,27.0,8.0,,,13106131003013,1.1049723756906078,4.419889502762431,1.6574585635359116,0.02,0.08,0.03
136,3.0,4.0,0.3475609756097561,164,57.0,21.0,,,13106101003006,1.829268292682927,12.804878048780488,2.4390243902439024,0.03,0.21,0.04
255,9.0,13.0,0.24305555555555555,288,70.0,11.0,,,13106101004007,3.125,3.8194444444444446,4.513888888888889,0.09,0.11,0.13
4380,532.0,915.0,0.6341105494863851,6133,3889.0,306.0,,,13106081001001,8.67438447741725,4.98940159791293,14.919289091798467,5.32,3.06,9.15
204,,,0.0,204,0.0,,,,13106101002001,,,,,,
50,1.0,1.0,0.11320754716981132,53,6.0,1.0,,,13106131002017,1.8867924528301887,1.8867924528301887,1.8867924528301887,0.01,0.01,0.01
35,5.0,,0.125,40,5.0,,,,13106131002019,12.5,,,0.05,,
39,4.0,,0.13636363636363635,44,6.0,1.0,,,13106131002020,9.090909090909092,2.272727272727273,,0.04,0.01,
885,52.0,36.0,0.22111553784860558,1004,222.0,31.0,,,13106101004502,5.179282868525896,3.087649402390438,3.585657370517928,0.52,0.31,0.36
45,1.0,16.0,0.8095238095238095,63,51.0,1.0,,,13106131002021,1.5873015873015872,1.5873015873015872,25.396825396825395,0.01,0.01,0.16
161,2.0,48.0,0.7162790697674418,215,154.0,4.0,,,13106101003008,0.9302325581395349,1.8604651162790697,22.325581395348838,0.02,0.04,0.48
286,12.0,9.0,0.1974921630094044,319,63.0,12.0,,,13106131003006,3.761755485893417,3.761755485893417,2.8213166144200628,0.12,0.12,0.09
139,2.0,18.0,0.37267080745341613,161,60.0,2.0,,,13106101003009,1.2422360248447204,1.2422360248447204,11.180124223602485,0.02,0.02,0.18
452,18.0,78.0,0.48201438848920863,556,268.0,8.0,,,13106081005001,3.237410071942446,1.4388489208633093,14.028776978417266,0.18,0.08,0.78
121,1.0,10.0,0.2740740740740741,135,37.0,3.0,,,13106101003010,0.7407407407407407,2.2222222222222223,7.407407407407407,0.01,0.03,0.1
278,9.0,8.0,0.13087248322147652,298,39.0,3.0,,,13106131003005,3.0201342281879193,1.0067114093959733,2.684563758389262,0.09,0.03,0.08
33,1.0,2.0,0.2894736842105263,38,11.0,2.0,,,13106101004008,2.6315789473684212,5.2631578947368425,5.2631578947368425,0.01,0.02,0.02
167,3.0,11.0,0.24731182795698925,186,46.0,5.0,,,13106101003018,1.6129032258064515,2.6881720430107525,5.913978494623656,0.03,0.05,0.11
61,,2.0,0.208955223880597,67,14.0,4.0,,,13106131003026,,5.970149253731344,2.985074626865672,,0.04,0.02
45,,,0.0,45,0.0,,,,13106131003015,,,,,,
36,,,0.0,36,0.0,,,,13106131003016,,,,,,
32,,,0.0,32,0.0,,,,13106131003017,,,,,,
104,4.0,14.0,0.5441176470588235,136,74.0,14.0,,,13106101003011,2.9411764705882355,10.294117647058824,10.294117647058824,0.04,0.14,0.14
44,5.0,,0.24528301886792453,53,13.0,4.0,,,13106101004009,9.433962264150944,7.547169811320755,,0.05,0.04,
34,2.0,,0.05555555555555555,36,2.0,,,,13106131003018,5.555555555555555,,,0.02,,
29,1.0,,0.0967741935483871,31,3.0,1.0,,,13106131003011,3.225806451612903,3.225806451612903,,0.01,0.01,
36,,,0.10526315789473684,38,4.0,2.0,,,13106131003010,,5.2631578947368425,,,0.02,
288,2.0,52.0,0.5348189415041783,359,192.0,17.0,,,13106101003015,0.5571030640668524,4.735376044568246,14.484679665738161,0.02,0.17,0.52
103,7.0,10.0,0.3360655737704918,122,41.0,2.0,,,13106101004500,5.737704918032787,1.639344262295082,8.19672131147541,0.07,0.02,0.1
57,,2.0,0.1016949152542373,59,6.0,,,,13106031001017,,,3.389830508474576,,,0.02
42,1.0,2.0,0.2708333333333333,48,13.0,3.0,,,13106141002053,2.0833333333333335,6.25,4.166666666666667,0.01,0.03,0.02
41,7.0,,0.32075471698113206,53,17.0,5.0,,,13106031001015,13.20754716981132,9.433962264150944,,0.07,0.05,
28,,1.0,0.16666666666666666,30,5.0,1.0,,,13106031001016,,3.3333333333333335,3.3333333333333335,,0.01,0.01
22,12.0,,0.782608695652174,46,36.0,12.0,,,13106061001007,26.08695652173913,26.08695652173913,,0.12,0.12,
10,2.0,,0.16666666666666666,12,2.0,,,,13106061001004,16.666666666666668,,,0.02,,
8,,,0.2222222222222222,9,2.0,1.0,,,13106061001005,,11.11111111111111,,,0.01,
11,,,0.0,11,0.0,,,,13106061001017,,,,,,
9,,,0.2,10,2.0,1.0,,,13106061001014,,10.0,,,0.01,
4,2.0,1.0,1.3571428571428572,14,19.0,7.0,,,13106061001003,14.285714285714286,50.0,7.142857142857143,0.02,0.07,0.01
18,5.0,,1.0465116279069768,43,45.0,20.0,,,13106061001008,11.627906976744185,46.51162790697674,,0.05,0.2,
7,,1.0,0.9166666666666666,12,11.0,4.0,,,13106061001001,,33.333333333333336,8.333333333333334,,0.04,0.01
9,1.0,,0.1,10,1.0,,,,13106061001011,10.0,,,0.01,,
7,1.0,,0.75,12,9.0,4.0,,,13106061001012,8.333333333333334,33.333333333333336,,0.01,0.04,
5,2.0,,0.6666666666666666,9,6.0,2.0,,,13106061001009,22.22222222222222,22.22222222222222,,0.02,0.02,
10,,,0.18181818181818182,11,2.0,1.0,,,13106061001016,,9.090909090909092,,,0.01,
3,,,1.3333333333333333,9,12.0,6.0,,,13106061001015,,66.66666666666667,,,0.06,
13,,,0.0,13,0.0,,,,13106061001013,,,,,,
41,,,0.0,41,0.0,,,,13106071002030,,,,,,
16,,,0.0,16,0.0,,,,13106071002032,,,,,,
5,,1.0,0.5,6,3.0,,,,13106071002023,,,16.666666666666668,,,0.01
1990,67.0,96.0,0.24944616747895437,2257,563.0,104.0,,,13106081002001,2.968542312804608,4.60788657509969,4.253433761630483,0.67,1.04,0.96
94,2.0,3.0,0.1111111111111111,99,11.0,,,,13106081006004,2.0202020202020203,,3.0303030303030303,0.02,,0.03
36,,1.0,0.08108108108108109,37,3.0,,,,13106111001001,,,2.7027027027027026,,,0.01
32,,3.0,0.2571428571428571,35,9.0,,,,13106111001011,,,8.571428571428571,,,0.03
36,,1.0,0.08108108108108109,37,3.0,,,,13106111001012,,,2.7027027027027026,,,0.01
27,2.0,,0.06896551724137931,29,2.0,,,,13106111001013,6.896551724137931,,,0.02,,
28,,,0.0,28,0.0,,,,13106111001014,,,,,,
51,,1.0,0.057692307692307696,52,3.0,,,,13106111002001,,,1.9230769230769231,,,0.01
334,1.0,68.0,0.5233415233415234,407,213.0,4.0,,,13106111002011,0.2457002457002457,0.9828009828009828,16.707616707616708,0.01,0.04,0.68
267,11.0,4.0,0.10175438596491228,285,29.0,3.0,,,13106091002030,3.8596491228070176,1.0526315789473684,1.4035087719298245,0.11,0.03,0.04
4565,315.0,102.0,0.18828776420399457,5157,971.0,175.0,,,13106071003054,6.108202443280978,3.3934458018227653,1.9778941244909831,3.15,1.75,1.02
10,,,0.0,10,0.0,,,,13106031002006,,,,,,
277,10.0,43.0,0.6537467700258398,387,253.0,57.0,,,13106051002501,2.5839793281653747,14.728682170542635,11.11111111111111,0.1,0.5700000000000001,0.43
33,4.0,2.0,0.2564102564102564,39,10.0,,,,13106071003500,10.256410256410257,,5.128205128205129,0.04,,0.02
55,1.0,6.0,0.3064516129032258,62,19.0,,,,13106121001501,1.6129032258064515,,9.67741935483871,0.01,,0.06
34,,10.0,0.6818181818181818,44,30.0,,,,13106121001502,,,22.727272727272727,,,0.1
20,,3.0,0.391304347826087,23,9.0,,,,13106121001503,,,13.043478260869565,,,0.03
91,1.0,27.0,0.7107438016528925,121,86.0,2.0,,,13106121001504,0.8264462809917356,1.6528925619834711,22.31404958677686,0.01,0.02,0.27
45,6.0,11.0,0.6290322580645161,62,39.0,,,,13106121001505,9.67741935483871,,17.741935483870968,0.06,,0.11
66,6.0,11.0,0.46987951807228917,83,39.0,,,,13106121001506,7.228915662650603,,13.25301204819277,0.06,,0.11
37,3.0,,0.075,40,3.0,,,,13106121001507,7.5,,,0.03,,
63,2.0,26.0,0.8791208791208791,91,80.0,,,,13106121001508,2.197802197802198,,28.571428571428573,0.02,,0.26
39,4.0,5.0,0.49019607843137253,51,25.0,3.0,,,13106121001509,7.8431372549019605,5.882352941176471,9.803921568627452,0.04,0.03,0.05
321,14.0,42.0,0.4296675191815857,391,168.0,14.0,,,13106121001500,3.580562659846547,3.580562659846547,10.741687979539641,0.14,0.14,0.42
49,,27.0,1.0657894736842106,76,81.0,,,,13106121001510,,,35.526315789473685,,,0.27
74,8.0,9.0,0.40217391304347827,92,37.0,1.0,,,13106121001511,8.695652173913043,1.0869565217391304,9.782608695652174,0.08,0.01,0.09
36,4.0,,0.14634146341463414,41,6.0,1.0,,,13106121001512,9.75609756097561,2.4390243902439024,,0.04,0.01,
47,4.0,11.0,0.5967741935483871,62,37.0,,,,13106121001513,6.451612903225806,,17.741935483870968,0.04,,0.11
36,,25.0,1.2295081967213115,61,75.0,,,,13106121001516,,,40.98360655737705,,,0.25
31,,16.0,1.0212765957446808,47,48.0,,,,13106121001514,,,34.04255319148936,,,0.16
26,,9.0,0.7714285714285715,35,27.0,,,,13106121001515,,,25.714285714285715,,,0.09
99,14.0,22.0,0.5925925925925926,135,80.0,,,,13106121001517,10.37037037037037,,16.296296296296298,0.14,,0.22
58,3.0,4.0,0.25757575757575757,66,17.0,1.0,,,13106121001520,4.545454545454546,1.5151515151515151,6.0606060606060606,0.03,0.01,0.04
36,,1.0,0.08108108108108109,37,3.0,,,,13106121001519,,,2.7027027027027026,,,0.01
51,7.0,3.0,0.26229508196721313,61,16.0,,,,13106121001518,11.475409836065573,,4.918032786885246,0.07,,0.03
49,2.0,2.0,0.1509433962264151,53,8.0,,,,13106121001521,3.7735849056603774,,3.7735849056603774,0.02,,0.02
70,7.0,19.0,0.6666666666666666,96,64.0,,,,13106121001522,7.291666666666667,,19.791666666666668,0.07,,0.19
48,2.0,9.0,0.4915254237288136,59,29.0,,,,13106121001523,3.389830508474576,,15.254237288135593,0.02,,0.09
11,1.0,1.0,0.3076923076923077,13,4.0,,,,13106121001525,7.6923076923076925,,7.6923076923076925,0.01,,0.01
86,,12.0,0.3673469387755102,98,36.0,,,,13106121001524,,,12.244897959183673,,,0.12
54,3.0,,0.11864406779661017,59,7.0,2.0,,,13106121002501,5.084745762711864,3.389830508474576,,0.03,0.02,
87,7.0,5.0,0.25742574257425743,101,26.0,2.0,,,13106121002507,6.930693069306931,1.9801980198019802,4.9504950495049505,0.07,0.02,0.05
32,,1.0,0.2,35,7.0,2.0,,,13106121002502,,5.714285714285714,2.857142857142857,,0.02,0.01
51,11.0,4.0,0.3484848484848485,66,23.0,,,,13106121002503,16.666666666666668,,6.0606060606060606,0.11,,0.04
35,5.0,2.0,0.3409090909090909,44,15.0,2.0,,,13106121002504,11.363636363636363,4.545454545454546,4.545454545454546,0.05,0.02,0.02
74,4.0,7.0,0.4574468085106383,94,43.0,9.0,,,13106121002506,4.25531914893617,9.574468085106384,7.446808510638298,0.04,0.09,0.07
46,9.0,2.0,0.2631578947368421,57,15.0,,,,13106121002505,15.789473684210526,,3.508771929824561,0.09,,0.02
59,6.0,6.0,0.3380281690140845,71,24.0,,,,13106121002513,8.450704225352112,,8.450704225352112,0.06,,0.06
44,8.0,3.0,0.3090909090909091,55,17.0,,,,13106121002511,14.545454545454545,,5.454545454545454,0.08,,0.03
97,15.0,15.0,0.5190839694656488,131,68.0,4.0,,,13106121002510,11.450381679389313,3.053435114503817,11.450381679389313,0.15,0.04,0.15
58,,1.0,0.05084745762711865,59,3.0,,,,13106121002509,,,1.694915254237288,,,0.01
113,13.0,9.0,0.2962962962962963,135,40.0,,,,13106121002515,9.62962962962963,,6.666666666666667,0.13,,0.09
326,6.0,4.0,0.07079646017699115,339,24.0,3.0,,,13106021001901,1.7699115044247788,0.8849557522123894,1.1799410029498525,0.06,0.03,0.04
5848,189.0,218.0,0.21769019248395968,6546,1425.0,291.0,,,13106021002901,2.8872593950504126,4.445462878093492,3.33027803238619,1.8900000000000001,2.91,2.18
149,2.0,23.0,0.40804597701149425,174,71.0,,,,13106031001901,1.1494252873563218,,13.218390804597702,0.02,,0.23
208,2.0,4.0,0.07441860465116279,215,16.0,1.0,,,13106031002901,0.9302325581395349,0.46511627906976744,1.8604651162790697,0.02,0.01,0.04
415,13.0,13.0,0.13901345291479822,446,62.0,5.0,,,13106041002901,2.914798206278027,1.1210762331838564,2.914798206278027,0.13,0.05,0.13
89,12.0,4.0,0.29357798165137616,109,32.0,4.0,,,13106051002901,11.009174311926605,3.669724770642202,3.669724770642202,0.12,0.04,0.04
228,56.0,38.0,0.5460122699386503,326,178.0,4.0,,,13106061001901,17.177914110429448,1.2269938650306749,11.656441717791411,0.56,0.04,0.38
80,2.0,2.0,0.2222222222222222,90,20.0,6.0,,,13106061002901,2.2222222222222223,6.666666666666667,2.2222222222222223,0.02,0.06,0.02
134,5.0,10.0,0.24666666666666667,150,37.0,1.0,,,13106071002901,3.3333333333333335,0.6666666666666666,6.666666666666667,0.05,0.01,0.1
256,20.0,23.0,0.33114754098360655,305,101.0,6.0,,,13106071003901,6.557377049180328,1.9672131147540983,7.540983606557377,0.2,0.06,0.23
797,50.0,68.0,0.34973821989528797,955,334.0,40.0,,,13106081003901,5.2356020942408374,4.18848167539267,7.12041884816754,0.5,0.4,0.68
354,117.0,26.0,0.552536231884058,552,305.0,55.0,,,13106081004901,21.195652173913043,9.96376811594203,4.7101449275362315,1.17,0.55,0.26
234,26.0,19.0,0.3096085409252669,281,87.0,2.0,,,13106091001901,9.252669039145907,0.7117437722419929,6.761565836298932,0.26,0.02,0.19
34,15.0,,0.46296296296296297,54,25.0,5.0,,,13106101001901,27.77777777777778,9.25925925925926,,0.15,0.05,
217,2.0,23.0,0.32113821138211385,246,79.0,4.0,,,13106101002901,0.8130081300813008,1.6260162601626016,9.34959349593496,0.02,0.04,0.23
82,6.0,3.0,0.4954954954954955,111,55.0,20.0,,,13106101004901,5.405405405405405,18.01801801801802,2.7027027027027026,0.06,0.2,0.03
244,28.0,12.0,0.32,300,96.0,16.0,,,13106111003901,9.333333333333334,5.333333333333333,4.0,0.28,0.16,0.12
281,10.0,51.0,0.5240793201133145,353,185.0,11.0,,,13106121002901,2.8328611898016995,3.1161473087818696,14.44759206798867,0.1,0.11,0.51
105,3.0,3.0,0.125,112,14.0,1.0,,,13106131001901,2.6785714285714284,0.8928571428571429,2.6785714285714284,0.03,0.01,0.03
101,1.0,,0.02912621359223301,103,3.0,1.0,,,13106131002901,0.970873786407767,0.970873786407767,,0.01,0.01,
110,20.0,,0.24817518248175183,137,34.0,7.0,,,13106141001901,14.598540145985401,5.109489051094891,,0.2,0.07,
250,17.0,10.0,0.2636986301369863,292,77.0,15.0,,,13106141002901,5.821917808219178,5.136986301369863,3.4246575342465753,0.17,0.15,0.1
96,4.0,4.0,0.17142857142857143,105,18.0,1.0,,,13106071001027,3.8095238095238093,0.9523809523809523,3.8095238095238093,0.04,0.01,0.04
194,13.0,1.0,0.09523809523809523,210,20.0,2.0,,,13106071001030,6.190476190476191,0.9523809523809523,0.47619047619047616,0.13,0.02,0.01
43,8.0,,0.3508771929824561,57,20.0,6.0,,,13106071001006,14.035087719298245,10.526315789473685,,0.08,0.06,
47,3.0,,0.06,50,3.0,,,,13106081003021,6.0,,,0.03,,
51,1.0,,0.019230769230769232,52,1.0,,,,13106081004002,1.9230769230769231,,,0.01,,
77,2.0,,0.14285714285714285,84,12.0,5.0,,,13106041002003,2.380952380952381,5.9523809523809526,,0.02,0.05,
649,28.0,44.0,0.24623803009575923,731,180.0,10.0,,,13106081003035,3.830369357045144,1.3679890560875514,6.019151846785226,0.28,0.1,0.44
68,4.0,1.0,0.14666666666666667,75,11.0,2.0,,,13106041002005,5.333333333333333,2.6666666666666665,1.3333333333333333,0.04,0.02,0.01
76,,,0.05128205128205128,78,4.0,2.0,,,13106041002006,,2.5641025641025643,,,0.02,
31,,2.0,0.18181818181818182,33,6.0,,,,13106041001012,,,6.0606060606060606,,,0.02
37,6.0,1.0,0.24444444444444444,45,11.0,1.0,,,13106081003033,13.333333333333334,2.2222222222222223,2.2222222222222223,0.06,0.01,0.01
217,14.0,11.0,0.20164609053497942,243,49.0,1.0,,,13106041001013,5.761316872427984,0.411522633744856,4.526748971193416,0.14,0.01,0.11
61,2.0,,0.031746031746031744,63,2.0,,,,13106081003011,3.1746031746031744,,,0.02,,
83,,,0.09195402298850575,87,8.0,4.0,,,13106041001031,,4.597701149425287,,,0.04,
78,3.0,,0.08433734939759036,83,7.0,2.0,,,13106041001030,3.6144578313253013,2.4096385542168677,,0.03,0.02,
83,,1.0,0.058823529411764705,85,5.0,1.0,,,13106041001029,,1.1764705882352942,1.1764705882352942,,0.01,0.01
263,22.0,16.0,0.2783171521035599,309,86.0,8.0,,,13106071001032,7.119741100323624,2.588996763754045,5.17799352750809,0.22,0.08,0.16
81,,,0.0,81,0.0,,,,13106041001028,,,,,,
80,,1.0,0.037037037037037035,81,3.0,,,,13106041001027,,,1.2345679012345678,,,0.01
64,3.0,,0.2054794520547945,73,15.0,6.0,,,13106081003036,4.109589041095891,8.219178082191782,,0.03,0.06,
84,,,0.0,84,0.0,,,,13106041001026,,,,,,
55,4.0,,0.16129032258064516,62,10.0,3.0,,,13106041002007,6.451612903225806,4.838709677419355,,0.04,0.03,
82,1.0,,0.012048192771084338,83,1.0,,,,13106041001025,1.2048192771084338,,,0.01,,
109,6.0,2.0,0.18032786885245902,122,22.0,5.0,,,13106081003014,4.918032786885246,4.098360655737705,1.639344262295082,0.06,0.05,0.02
457,24.0,4.0,0.10547667342799188,493,52.0,8.0,,,13106061002044,4.8681541582150105,1.6227180527383367,0.8113590263691683,0.24,0.08,0.04
34,2.0,,0.15789473684210525,38,6.0,2.0,,,13106041001024,5.2631578947368425,5.2631578947368425,,0.02,0.02,
74,4.0,,0.12345679012345678,81,10.0,3.0,,,13106061002045,4.938271604938271,3.7037037037037037,,0.04,0.03,
56,4.0,1.0,0.23076923076923078,65,15.0,4.0,,,13106061002046,6.153846153846154,6.153846153846154,1.5384615384615385,0.04,0.04,0.01
70,,1.0,0.06944444444444445,72,5.0,1.0,,,13106061002047,,1.3888888888888888,1.3888888888888888,,0.01,0.01
48,4.0,,0.14814814814814814,54,8.0,2.0,,,13106081004003,7.407407407407407,3.7037037037037037,,0.04,0.02,
94,6.0,1.0,0.0891089108910891,101,9.0,,,,13106141001009,5.9405940594059405,,0.9900990099009901,0.06,,0.01
476,29.0,12.0,0.16477272727272727,528,87.0,11.0,,,13106071002033,5.492424242424242,2.0833333333333335,2.272727272727273,0.29,0.11,0.12
133,1.0,,0.022222222222222223,135,3.0,1.0,,,13106081003017,0.7407407407407407,0.7407407407407407,,0.01,0.01,
63,,7.0,0.3,70,21.0,,,,13106071002034,,,10.0,,,0.07
65,,,0.0,65,0.0,,,,13106081003012,,,,,,
36,3.0,2.0,0.3409090909090909,44,15.0,3.0,,,13106081003032,6.818181818181818,6.818181818181818,4.545454545454546,0.03,0.03,0.02
71,,4.0,0.16,75,12.0,,,,13106081003037,,,5.333333333333333,,,0.04
620,61.0,20.0,0.26422764227642276,738,195.0,37.0,,,13106061003001,8.265582655826558,5.013550135501355,2.710027100271003,0.61,0.37,0.2
38,,,0.0,38,0.0,,,,13106041002008,,,,,,
95,7.0,3.0,0.16981132075471697,106,18.0,1.0,,,13106081004001,6.60377358490566,0.9433962264150944,2.830188679245283,0.07,0.01,0.03
181,,7.0,0.13157894736842105,190,25.0,2.0,,,13106081003018,,1.0526315789473684,3.6842105263157894,,0.02,0.07
69,7.0,,0.09210526315789473,76,7.0,,,,13106071001028,9.210526315789474,,,0.07,,
115,6.0,,0.08130081300813008,123,10.0,2.0,,,13106071001029,4.878048780487805,1.6260162601626016,,0.06,0.02,
32,4.0,,0.2564102564102564,39,10.0,3.0,,,13106081003039,10.256410256410257,7.6923076923076925,,0.04,0.03,
29,,,0.0,29,0.0,,,,13106081004006,,,,,,
97,4.0,6.0,0.2545454545454545,110,28.0,3.0,,,13106061003005,3.6363636363636362,2.727272727272727,5.454545454545454,0.04,0.03,0.06
67,11.0,6.0,0.42045454545454547,88,37.0,4.0,,,13106081003500,12.5,4.545454545454546,6.818181818181818,0.11,0.04,0.06
72,2.0,3.0,0.27710843373493976,83,23.0,6.0,,,13106081003013,2.4096385542168677,7.228915662650603,3.6144578313253013,0.02,0.06,0.03
48,9.0,4.0,0.3442622950819672,61,21.0,,,,13106081003031,14.754098360655737,,6.557377049180328,0.09,,0.04
32,,1.0,0.09090909090909091,33,3.0,,,,13106081004007,,,3.0303030303030303,,,0.01
33,2.0,,0.16216216216216217,37,6.0,2.0,,,13106071001031,5.405405405405405,5.405405405405405,,0.02,0.02,
58,2.0,8.0,0.38235294117647056,68,26.0,,,,13106081003038,2.9411764705882355,,11.764705882352942,0.02,,0.08
32,,,0.0,32,0.0,,,,13106081004005,,,,,,
37,2.0,,0.1,40,4.0,1.0,,,13106081004027,5.0,2.5,,0.02,0.01,
44,,,0.0,44,0.0,,,,13106081004012,,,,,,
39,6.0,,0.17391304347826086,46,8.0,1.0,,,13106081004026,13.043478260869565,2.1739130434782608,,0.06,0.01,
33,,1.0,0.08823529411764706,34,3.0,,,,13106081004010,,,2.9411764705882355,,,0.01
39,,,0.0,39,0.0,,,,13106141001002,,,,,,
82,,,0.0,82,0.0,,,,13106041002015,,,,,,
78,,,0.05,80,4.0,2.0,,,13106041002013,,2.5,,,0.02,
48,2.0,,0.0784313725490196,51,4.0,1.0,,,13106081004008,3.9215686274509802,1.9607843137254901,,0.02,0.01,
62,,,0.0,62,0.0,,,,13106061003006,,,,,,
75,,,0.125,80,10.0,5.0,,,13106041002012,,6.25,,,0.05,
79,1.0,,0.0125,80,1.0,,,,13106041002011,1.25,,,0.01,,
248,4.0,11.0,0.14772727272727273,264,39.0,1.0,,,13106071002001,1.5151515151515151,0.3787878787878788,4.166666666666667,0.04,0.01,0.11
48,2.0,,0.11538461538461539,52,6.0,2.0,,,13106061003007,3.8461538461538463,3.8461538461538463,,0.02,0.02,
83,,1.0,0.14606741573033707,89,13.0,5.0,,,13106041002010,,5.617977528089888,1.1235955056179776,,0.05,0.01
38,,,0.1,40,4.0,2.0,,,13106041001032,,5.0,,,0.02,
39,,,0.05,40,2.0,1.0,,,13106081004015,,2.5,,,0.01,
50,2.0,,0.038461538461538464,52,2.0,,,,13106061003009,3.8461538461538463,,,0.02,,
59,1.0,,0.08064516129032258,62,5.0,2.0,,,13106041001033,1.6129032258064515,3.225806451612903,,0.01,0.02,
88,,,0.0,88,0.0,,,,13106041001034,,,,,,
33,1.0,1.0,0.11428571428571428,35,4.0,,,,13106081004004,2.857142857142857,,2.857142857142857,0.01,,0.01
75,2.0,,0.14634146341463414,82,12.0,5.0,,,13106041001035,2.4390243902439024,6.097560975609756,,0.02,0.05,
83,,2.0,0.07058823529411765,85,6.0,,,,13106041001036,,,2.3529411764705883,,,0.02
88,3.0,1.0,0.06521739130434782,92,6.0,,,,13106041001037,3.260869565217391,,1.0869565217391304,0.03,,0.01
87,3.0,,0.03333333333333333,90,3.0,,,,13106041001038,3.3333333333333335,,,0.03,,
263,6.0,6.0,0.1079136690647482,278,30.0,3.0,,,13106041001039,2.158273381294964,1.079136690647482,2.158273381294964,0.06,0.03,0.06
63,2.0,2.0,0.11940298507462686,67,8.0,,,,13106061003010,2.985074626865672,,2.985074626865672,0.02,,0.02
25,2.0,,0.07407407407407407,27,2.0,,,,13106081004025,7.407407407407407,,,0.02,,
89,,,0.0,89,0.0,,,,13106071002007,,,,,,
40,1.0,,0.2,45,9.0,4.0,,,13106081004028,2.2222222222222223,8.88888888888889,,0.01,0.04,
39,1.0,,0.025,40,1.0,,,,13106081004009,2.5,,,0.01,,
39,,,0.0,39,0.0,,,,13106141001003,,,,,,
54,7.0,,0.2835820895522388,67,19.0,6.0,,,13106061003011,10.447761194029852,8.955223880597014,,0.07,0.06,
47,1.0,,0.061224489795918366,49,3.0,1.0,,,13106081004013,2.0408163265306123,2.0408163265306123,,0.01,0.01,
